Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Indice_Esfuerzo_Mecanico,Gasto_Excesivo
M,297.7,308.8,1388,45.6,190,0,No Failure,63292.8,True
L,297.7,308.9,1715,27.2,193,0,No Failure,46648.0,False
H,297.8,308.9,1650,32.2,195,0,No Failure,53130.00000000001,False
L,297.8,308.9,1871,25.6,200,1,Tool Wear Failure,47897.600000000006,False
L,297.8,309.0,1403,64.2,0,1,Power Failure,90072.6,True
L,297.8,308.9,1518,40.4,2,0,No Failure,61327.2,True
L,297.9,309.1,1504,43.0,4,0,No Failure,64672.0,True
L,297.8,309.0,1340,56.9,6,0,No Failure,76246.0,True
H,297.9,309.1,1435,44.7,8,0,No Failure,64144.50000000001,True
L,297.9,309.1,1507,36.9,13,0,No Failure,55608.299999999996,False
L,297.9,309.1,1521,36.1,15,0,No Failure,54908.1,False
M,297.8,309.0,1576,45.0,17,0,No Failure,70920.0,True
L,297.9,309.1,1543,36.6,20,0,No Failure,56473.8,False
L,298.0,309.2,1665,36.6,22,0,No Failure,60939.0,True
L,297.9,309.1,1442,50.3,24,0,No Failure,72532.59999999999,True
L,297.9,309.0,1629,29.0,26,0,No Failure,47241.0,False
L,297.9,309.0,1379,47.3,28,0,No Failure,65226.7,True
L,297.9,309.0,1502,40.2,30,0,No Failure,60380.4,True
L,297.9,309.1,1595,32.0,32,0,No Failure,51040.0,False
M,298.0,309.0,1439,38.5,34,0,No Failure,55401.5,False
M,297.9,309.0,1970,21.6,37,0,No Failure,42552.0,False
L,297.9,309.0,1562,35.8,40,0,No Failure,55919.6,False
M,297.9,309.0,1530,40.9,42,0,No Failure,62577.0,True
L,297.9,308.9,1393,40.6,45,0,No Failure,56555.8,False
L,297.9,309.0,1532,37.6,47,0,No Failure,57603.200000000004,False
L,298.0,308.9,1607,37.7,49,0,No Failure,60583.9,True
M,297.9,308.8,1469,49.0,51,0,No Failure,71981.0,True
M,297.9,308.8,1538,37.6,54,0,No Failure,57828.8,False
L,297.9,308.8,1613,31.4,57,0,No Failure,50648.2,False
M,297.9,308.8,1602,32.1,59,0,No Failure,51424.200000000004,False
L,297.8,308.7,1404,44.2,62,0,No Failure,62056.8,True
L,297.8,308.8,1548,36.9,64,0,No Failure,57121.2,False
L,297.8,308.8,1559,35.2,66,0,No Failure,54876.8,False
L,297.8,308.8,1621,36.1,68,0,No Failure,58518.100000000006,False
L,297.8,308.8,1579,32.9,70,0,No Failure,51949.1,False
M,297.9,308.9,1547,44.0,72,0,No Failure,68068.0,True
L,297.9,308.8,1386,48.6,75,0,No Failure,67359.6,True
L,298.0,308.9,1406,40.9,77,0,No Failure,57505.4,False
M,298.0,309.0,1393,55.9,79,0,No Failure,77868.7,True
M,297.9,309.0,2456,13.9,82,0,No Failure,34138.4,False
M,298.0,309.0,1409,49.1,85,0,No Failure,69181.90000000001,True
L,298.0,308.9,1390,53.9,88,0,No Failure,74921.0,True
L,298.0,309.0,1679,32.4,90,0,No Failure,54399.6,False
L,298.0,308.9,1508,37.1,92,0,No Failure,55946.8,False
L,297.9,308.8,1681,31.7,94,0,No Failure,53287.7,False
H,297.7,308.8,1469,43.7,96,0,No Failure,64195.3,True
L,297.8,308.8,1421,49.6,101,0,No Failure,70481.6,True
L,297.7,308.8,1354,50.2,103,0,No Failure,67970.8,True
M,297.7,308.8,1350,57.0,105,0,No Failure,76950.0,True
L,297.8,308.9,1282,58.1,108,0,No Failure,74484.2,True
M,297.8,309.0,1675,30.0,110,0,No Failure,50250.0,False
M,297.9,309.0,1525,38.5,113,0,No Failure,58712.5,False
L,297.9,309.0,1382,43.9,116,0,No Failure,60669.799999999996,True
L,297.9,309.0,1450,46.8,118,0,No Failure,67860.0,True
L,298.0,309.1,1820,23.6,120,0,No Failure,42952.0,False
L,298.0,309.1,1822,23.5,122,0,No Failure,42817.0,False
L,298.0,309.1,1473,44.3,124,0,No Failure,65253.899999999994,True
M,298.1,309.1,1572,37.5,126,0,No Failure,58950.0,False
M,298.1,309.0,2042,17.8,129,0,No Failure,36347.6,False
L,298.2,309.2,1922,22.6,132,0,No Failure,43437.200000000004,False
L,298.2,309.1,1539,36.5,134,0,No Failure,56173.5,False
L,298.2,309.1,1350,52.0,136,0,No Failure,70200.0,True
L,298.3,309.1,1403,45.1,138,0,No Failure,63275.3,True
L,298.3,309.1,1904,20.3,140,0,No Failure,38651.200000000004,False
M,298.2,308.9,1592,35.2,142,0,No Failure,56038.4,False
L,298.1,308.7,1556,31.6,145,0,No Failure,49169.600000000006,False
M,298.1,308.8,1811,25.4,147,0,No Failure,45999.399999999994,False
M,298.2,308.8,1456,41.2,150,0,No Failure,59987.200000000004,True
H,298.2,308.8,1436,51.9,153,0,No Failure,74528.4,True
M,298.1,308.7,1362,49.6,158,0,No Failure,67555.2,True
L,298.1,308.7,1683,29.1,161,0,No Failure,48975.3,False
M,298.2,308.7,1269,60.9,163,0,No Failure,77282.09999999999,True
L,298.3,308.8,1454,49.0,166,0,No Failure,71246.0,True
L,298.3,308.8,1767,27.3,168,0,No Failure,48239.1,False
L,298.3,308.9,1708,27.3,170,0,No Failure,46628.4,False
L,298.3,308.9,1862,27.0,172,0,No Failure,50274.0,False
L,298.3,308.9,1695,30.7,174,0,No Failure,52036.5,False
M,298.3,309.1,1488,40.6,176,0,No Failure,60412.8,True
L,298.3,309.0,1657,32.2,179,0,No Failure,53355.4,False
H,298.3,309.0,1823,25.9,181,0,No Failure,47215.7,False
M,298.2,309.1,1651,28.8,186,0,No Failure,47548.8,False
M,298.1,309.0,1533,36.1,189,0,No Failure,55341.3,False
M,298.2,309.0,1508,40.5,192,0,No Failure,61074.0,True
L,298.3,309.1,1616,31.1,195,0,No Failure,50257.600000000006,False
L,298.2,309.0,1651,31.5,197,0,No Failure,52006.5,False
L,298.2,309.1,1569,35.2,199,0,No Failure,55228.8,False
M,298.3,309.1,1296,58.7,201,0,No Failure,76075.2,True
H,298.3,309.0,1379,43.2,0,0,No Failure,59572.8,False
M,298.2,309.0,1694,28.0,5,0,No Failure,47432.0,False
L,298.2,309.0,1377,57.8,8,0,No Failure,79590.59999999999,True
H,298.3,309.0,1470,38.4,10,0,No Failure,56448.0,False
M,298.3,309.1,1404,47.0,15,0,No Failure,65988.0,True
L,298.3,309.1,1593,40.1,18,0,No Failure,63879.3,True
M,298.3,309.0,1526,36.9,20,0,No Failure,56309.4,False
M,298.3,308.9,1390,49.7,23,0,No Failure,69083.0,True
L,298.2,308.9,1737,25.5,26,0,No Failure,44293.5,False
L,298.2,308.8,1362,57.3,28,0,No Failure,78042.59999999999,True
L,298.2,308.8,1666,31.5,30,0,No Failure,52479.0,False
L,298.2,308.8,1354,60.9,32,0,No Failure,82458.59999999999,True
L,298.2,308.8,1302,60.4,34,0,No Failure,78640.8,True
L,298.2,308.7,1991,20.5,36,0,No Failure,40815.5,False
L,298.2,308.6,1353,54.1,38,0,No Failure,73197.3,True
H,298.2,308.7,1520,35.7,40,0,No Failure,54264.00000000001,False
L,298.2,308.7,1428,54.9,45,0,No Failure,78397.2,True
L,298.2,308.7,1605,29.4,47,0,No Failure,47187.0,False
L,298.1,308.7,1691,30.3,49,0,No Failure,51237.3,False
L,298.2,308.7,1447,48.4,51,0,No Failure,70034.8,True
H,298.2,308.8,1606,39.9,53,0,No Failure,64079.399999999994,True
M,298.2,308.8,1645,28.2,58,0,No Failure,46389.0,False
H,298.2,308.8,1470,43.3,61,0,No Failure,63650.99999999999,True
L,298.2,308.9,1336,45.0,66,0,No Failure,60120.0,True
M,298.2,308.9,1414,44.3,68,0,No Failure,62640.2,True
M,298.3,309.0,1802,27.5,71,0,No Failure,49555.0,False
L,298.2,308.9,1683,31.7,74,0,No Failure,53351.1,False
M,298.2,309.0,1410,47.6,76,0,No Failure,67116.0,True
L,298.2,308.9,1605,32.0,79,0,No Failure,51360.0,False
L,298.2,308.9,1709,28.1,81,0,No Failure,48022.9,False
L,298.2,308.9,1444,53.1,83,0,No Failure,76676.40000000001,True
L,298.2,308.9,1367,45.0,85,0,No Failure,61515.0,True
L,298.2,309.0,1418,44.2,87,0,No Failure,62675.600000000006,True
L,298.2,309.0,1353,57.8,89,0,No Failure,78203.4,True
L,298.2,309.0,1643,34.1,91,0,No Failure,56026.3,False
L,298.3,309.1,1437,38.0,93,0,No Failure,54606.0,False
L,298.1,309.0,1437,36.2,95,0,No Failure,52019.4,False
M,298.2,309.0,1413,47.9,97,0,No Failure,67682.7,True
H,298.2,309.0,1524,39.1,100,0,No Failure,59588.4,False
M,298.1,308.9,1479,43.4,105,0,No Failure,64188.6,True
L,298.1,308.9,1313,50.6,108,0,No Failure,66437.8,True
M,298.1,308.9,1335,50.4,110,0,No Failure,67284.0,True
L,298.1,308.9,1367,41.9,113,0,No Failure,57277.299999999996,False
M,298.1,308.9,1459,50.3,115,0,No Failure,73387.7,True
M,298.1,308.9,1804,25.1,118,0,No Failure,45280.4,False
L,298.2,309.0,1491,38.3,121,0,No Failure,57105.299999999996,False
L,298.3,309.1,1537,43.0,123,0,No Failure,66091.0,True
H,298.3,309.1,1646,30.2,125,0,No Failure,49709.2,False
M,298.3,309.2,1783,28.3,130,0,No Failure,50458.9,False
L,298.3,309.1,1395,49.8,133,0,No Failure,69471.0,True
L,298.4,309.1,1423,48.0,135,0,No Failure,68304.0,True
L,298.3,309.2,1562,37.6,137,0,No Failure,58731.200000000004,False
L,298.4,309.3,1549,40.8,139,0,No Failure,63199.2,True
L,298.4,309.4,1540,43.2,141,0,No Failure,66528.0,True
H,298.5,309.4,1573,33.6,143,0,No Failure,52852.8,False
L,298.5,309.4,1418,45.1,148,0,No Failure,63951.8,True
M,298.5,309.4,1565,33.7,150,0,No Failure,52740.50000000001,False
L,298.5,309.5,1569,41.0,153,0,No Failure,64329.0,True
H,298.5,309.4,1417,41.2,155,0,No Failure,58380.4,False
L,298.5,309.5,1480,38.1,160,0,No Failure,56388.0,False
L,298.5,309.4,1364,44.5,162,0,No Failure,60698.0,True
L,298.5,309.4,1911,21.5,164,0,No Failure,41086.5,False
L,298.4,309.3,1409,43.1,166,0,No Failure,60727.9,True
L,298.4,309.2,1335,53.5,168,0,No Failure,71422.5,True
M,298.5,309.3,1512,38.1,170,0,No Failure,57607.200000000004,False
L,298.6,309.4,1447,40.2,173,0,No Failure,58169.4,False
L,298.6,309.3,1537,37.6,175,0,No Failure,57791.200000000004,False
M,298.6,309.3,1510,40.8,177,0,No Failure,61607.99999999999,True
L,298.6,309.3,1677,31.2,180,0,No Failure,52322.4,False
L,298.5,309.2,1504,33.7,182,0,No Failure,50684.8,False
H,298.5,309.1,2051,19.0,184,0,No Failure,38969.0,False
L,298.5,309.1,1474,41.3,189,0,No Failure,60876.2,True
M,298.4,309.0,1507,36.1,191,0,No Failure,54402.700000000004,False
L,298.4,308.9,1496,37.9,194,0,No Failure,56698.4,False
M,298.5,309.0,1921,22.0,196,0,No Failure,42262.0,False
L,298.5,309.0,1450,40.5,199,0,No Failure,58725.0,False
L,298.4,308.9,1402,44.8,201,0,No Failure,62809.6,True
L,298.4,308.9,1501,50.0,203,0,No Failure,75050.0,True
L,298.5,308.9,1725,31.9,205,0,No Failure,55027.5,False
H,298.5,308.9,1500,40.3,207,0,No Failure,60449.99999999999,True
H,298.5,309.0,1531,30.8,212,0,No Failure,47154.8,False
L,298.5,309.0,1458,44.8,217,0,No Failure,65318.399999999994,True
H,298.4,308.9,1577,37.1,0,0,No Failure,58506.700000000004,False
M,298.3,308.9,1363,46.1,5,0,No Failure,62834.3,True
H,298.3,308.9,1706,31.8,8,0,No Failure,54250.8,False
M,298.3,308.8,1391,50.4,13,0,No Failure,70106.4,True
L,298.2,308.8,1616,33.7,16,0,No Failure,54459.200000000004,False
L,298.2,308.8,1442,47.0,18,0,No Failure,67774.0,True
M,298.2,308.8,1626,40.4,20,0,No Failure,65690.4,True
M,298.2,308.7,1426,42.6,23,0,No Failure,60747.6,True
L,298.2,308.7,1436,49.1,26,0,No Failure,70507.6,True
M,298.2,308.7,1599,36.2,28,0,No Failure,57883.8,False
L,298.2,308.7,2186,17.8,31,0,No Failure,38910.8,False
L,298.3,308.8,1645,30.4,33,0,No Failure,50008.0,False
L,298.2,308.7,1780,27.9,35,0,No Failure,49662.0,False
L,298.2,308.8,1345,44.3,37,0,No Failure,59583.49999999999,False
M,298.2,308.8,1607,31.9,39,0,No Failure,51263.299999999996,False
L,298.3,308.9,1708,28.0,42,0,No Failure,47824.0,False
L,298.3,308.9,1270,52.7,44,0,No Failure,66929.0,True
M,298.3,308.9,1646,25.4,46,0,No Failure,41808.399999999994,False
L,298.2,308.7,1407,45.1,49,0,No Failure,63455.700000000004,True
M,298.1,308.7,1581,47.4,51,0,No Failure,74939.4,True
L,298.0,308.6,1532,42.6,54,0,No Failure,65263.200000000004,True
L,298.0,308.6,1610,33.1,56,0,No Failure,53291.0,False
M,298.0,308.5,1682,33.0,58,0,No Failure,55506.0,False
L,297.9,308.5,1519,34.3,61,0,No Failure,52101.7,False
L,297.9,308.5,1683,28.5,63,0,No Failure,47965.5,False
M,298.0,308.6,1254,55.8,65,0,No Failure,69973.2,True
L,298.0,308.5,1461,48.0,68,0,No Failure,70128.0,True
L,297.9,308.5,1472,45.1,70,0,No Failure,66387.2,True
L,297.7,308.4,1510,38.6,72,0,No Failure,58286.0,False
M,297.7,308.3,1547,36.8,74,0,No Failure,56929.6,False
H,297.7,308.4,1418,51.9,77,0,No Failure,73594.2,True
L,297.7,308.4,1289,51.3,82,0,No Failure,66125.7,True
L,297.7,308.4,1487,41.4,84,0,No Failure,61561.799999999996,True
L,297.7,308.5,1453,45.5,86,0,No Failure,66111.5,True
M,297.8,308.5,1466,44.7,88,0,No Failure,65530.200000000004,True
H,297.7,308.4,1288,49.5,91,0,No Failure,63756.0,True
H,297.7,308.4,1738,27.7,96,0,No Failure,48142.6,False
H,297.7,308.3,1488,41.0,101,0,No Failure,61008.0,True
L,297.6,308.3,1816,28.8,106,0,No Failure,52300.8,False
L,297.5,308.2,1419,48.5,108,0,No Failure,68821.5,True
L,297.4,308.1,1435,45.7,110,0,No Failure,65579.5,True
M,297.5,308.1,1480,42.4,112,0,No Failure,62752.0,True
L,297.5,308.2,1610,33.6,115,0,No Failure,54096.0,False
H,297.5,308.1,1548,38.2,117,0,No Failure,59133.600000000006,False
M,297.6,308.1,1379,57.4,122,0,No Failure,79154.59999999999,True
M,297.5,308.1,1907,23.5,125,0,No Failure,44814.5,False
M,297.5,308.0,2033,16.7,128,0,No Failure,33951.1,False
H,297.4,307.9,1390,52.0,131,0,No Failure,72280.0,True
M,297.5,307.9,1544,37.9,136,0,No Failure,58517.6,False
L,297.6,308.0,1258,57.4,139,0,No Failure,72209.2,True
M,297.5,308.0,1560,39.0,141,0,No Failure,60840.0,True
H,297.6,308.2,2071,18.5,144,0,No Failure,38313.5,False
L,297.6,308.1,1437,46.3,149,0,No Failure,66533.09999999999,True
H,297.7,308.2,1489,43.0,151,0,No Failure,64027.0,True
L,297.7,308.2,1334,53.0,156,0,No Failure,70702.0,True
L,297.7,308.2,1500,39.9,158,0,No Failure,59850.0,False
L,297.8,308.3,1498,47.3,160,0,No Failure,70855.4,True
M,297.7,308.2,1370,53.4,162,0,No Failure,73158.0,True
H,297.7,308.2,1526,40.1,165,0,No Failure,61192.6,True
L,297.8,308.3,1477,44.8,170,0,No Failure,66169.59999999999,True
L,297.7,308.2,1446,43.9,172,0,No Failure,63479.4,True
M,297.7,308.2,1720,25.6,174,0,No Failure,44032.0,False
L,297.7,308.1,1734,30.7,177,0,No Failure,53233.799999999996,False
L,297.7,308.1,1697,29.1,179,0,No Failure,49382.700000000004,False
L,297.7,308.2,2007,19.3,181,0,No Failure,38735.1,False
M,297.7,308.1,1469,48.8,183,0,No Failure,71687.2,True
M,297.7,308.1,2189,15.6,186,0,No Failure,34148.4,False
L,297.8,308.3,1435,50.1,189,0,No Failure,71893.5,True
H,297.9,308.4,1637,34.5,191,0,No Failure,56476.5,False
L,298.0,308.5,1664,28.3,196,0,No Failure,47091.200000000004,False
M,298.0,308.5,1666,31.0,198,0,No Failure,51646.0,False
L,298.0,308.5,1404,46.6,201,0,No Failure,65426.4,True
L,298.0,308.5,1702,26.7,203,0,No Failure,45443.4,False
L,298.1,308.6,1439,44.9,205,0,No Failure,64611.1,True
L,298.1,308.6,1354,53.9,207,1,Overstrain Failure,72980.59999999999,True
M,298.2,308.7,1361,44.2,0,0,No Failure,60156.200000000004,True
M,298.1,308.5,1463,45.9,3,0,No Failure,67151.7,True
H,298.1,308.4,1515,43.8,6,0,No Failure,66357.0,True
L,298.0,308.4,1432,46.2,11,0,No Failure,66158.40000000001,True
L,298.0,308.4,1911,22.0,13,0,No Failure,42042.0,False
L,298.0,308.4,1472,42.0,15,0,No Failure,61824.0,True
M,298.1,308.5,1382,54.5,17,0,No Failure,75319.0,True
L,298.1,308.5,1665,29.6,20,0,No Failure,49284.0,False
L,298.1,308.5,1676,30.5,22,0,No Failure,51118.0,False
M,298.0,308.5,1585,33.0,24,0,No Failure,52305.0,False
M,298.1,308.6,1415,46.3,27,0,No Failure,65514.49999999999,True
L,298.1,308.7,1341,55.7,30,0,No Failure,74693.7,True
L,298.2,308.8,1540,34.8,32,0,No Failure,53591.99999999999,False
H,298.2,308.8,1837,28.4,34,0,No Failure,52170.799999999996,False
L,298.2,308.8,1498,36.0,39,0,No Failure,53928.0,False
L,298.1,308.7,1671,28.8,41,0,No Failure,48124.8,False
L,298.0,308.6,1430,57.0,43,0,No Failure,81510.0,True
L,298.0,308.7,1619,40.1,45,0,No Failure,64921.9,True
M,298.0,308.7,1430,51.9,47,0,No Failure,74217.0,True
L,298.0,308.6,1626,33.3,50,0,No Failure,54145.799999999996,False
L,298.0,308.7,1443,49.3,52,0,No Failure,71139.9,True
L,298.0,308.6,1481,42.5,54,0,No Failure,62942.5,True
M,298.1,308.7,1527,43.0,56,0,No Failure,65661.0,True
M,298.1,308.7,1315,56.8,59,0,No Failure,74692.0,True
M,298.1,308.8,1433,48.2,62,0,No Failure,69070.6,True
M,298.1,308.8,1378,53.5,65,0,No Failure,73723.0,True
L,298.1,308.8,1432,43.4,68,0,No Failure,62148.799999999996,True
M,298.1,308.8,1394,47.9,70,0,No Failure,66772.59999999999,True
H,298.0,308.8,1411,53.8,73,0,No Failure,75911.8,True
L,298.1,308.9,2136,15.9,78,0,No Failure,33962.4,False
M,298.2,309.0,1446,45.8,80,0,No Failure,66226.8,True
H,298.1,308.9,1388,53.5,83,0,No Failure,74258.0,True
M,298.1,308.9,1323,51.7,88,0,No Failure,68399.1,True
L,298.2,309.0,1780,29.3,91,0,No Failure,52154.0,False
M,298.1,308.8,1434,41.8,93,0,No Failure,59941.2,False
M,298.0,308.7,1494,42.6,96,0,No Failure,63644.4,True
H,298.0,308.7,1536,39.6,99,0,No Failure,60825.600000000006,True
M,298.0,308.7,1392,53.4,104,0,No Failure,74332.8,True
H,298.2,309.0,1360,56.8,107,0,No Failure,77248.0,True
L,298.4,309.2,1583,35.4,112,0,No Failure,56038.2,False
L,298.5,309.2,1983,20.2,114,0,No Failure,40056.6,False
L,298.5,309.3,1630,33.3,116,0,No Failure,54278.99999999999,False
M,298.5,309.3,1692,26.7,118,0,No Failure,45176.4,False
L,298.4,309.1,1417,40.6,121,0,No Failure,57530.200000000004,False
L,298.4,309.1,1579,36.1,123,0,No Failure,57001.9,False
M,298.4,309.2,1399,45.2,125,0,No Failure,63234.8,True
M,298.4,309.2,1414,46.4,128,0,No Failure,65609.59999999999,True
L,298.5,309.3,1570,40.1,131,0,No Failure,62957.0,True
M,298.5,309.3,1552,36.8,133,0,No Failure,57113.6,False
L,298.6,309.4,1440,48.2,136,0,No Failure,69408.0,True
M,298.6,309.4,1460,43.8,138,0,No Failure,63947.99999999999,True
L,298.6,309.4,1471,48.0,141,0,No Failure,70608.0,True
L,298.6,309.3,1702,27.6,143,0,No Failure,46975.200000000004,False
L,298.6,309.4,1375,55.4,145,0,No Failure,76175.0,True
L,298.6,309.4,1698,33.2,147,0,No Failure,56373.600000000006,False
H,298.6,309.4,1439,47.1,149,0,No Failure,67776.90000000001,True
M,298.6,309.4,1774,27.5,154,0,No Failure,48785.0,False
M,298.7,309.4,1375,48.3,157,0,No Failure,66412.5,True
L,298.7,309.5,1446,40.0,160,0,No Failure,57840.0,False
M,298.7,309.6,1455,46.8,162,0,No Failure,68094.0,True
L,298.8,309.6,1523,41.9,165,0,No Failure,63813.7,True
M,298.8,309.6,1692,31.9,167,0,No Failure,53974.799999999996,False
M,298.8,309.6,1693,33.3,170,0,No Failure,56376.899999999994,False
L,298.8,309.6,1890,24.0,173,0,No Failure,45360.0,False
H,298.9,309.6,1600,33.5,175,0,No Failure,53600.0,False
M,298.9,309.6,1434,43.8,180,0,No Failure,62809.2,True
L,298.9,309.6,1365,50.9,183,0,No Failure,69478.5,True
H,298.8,309.6,1309,57.4,185,0,No Failure,75136.59999999999,True
H,298.9,309.6,1546,35.3,190,0,No Failure,54573.799999999996,False
L,298.9,309.6,1663,33.7,195,0,No Failure,56043.100000000006,False
L,298.9,309.6,1589,34.2,197,0,No Failure,54343.8,False
M,298.9,309.6,1472,46.0,199,0,No Failure,67712.0,True
L,298.9,309.6,1583,39.8,202,0,No Failure,63003.399999999994,True
M,298.9,309.6,1567,34.5,204,0,No Failure,54061.5,False
L,298.9,309.7,1407,41.9,207,0,No Failure,58953.299999999996,False
M,299.0,309.7,1418,44.7,209,0,No Failure,63384.600000000006,True
M,299.0,309.7,1489,40.7,212,0,No Failure,60602.3,True
L,299.1,309.9,1586,36.6,215,0,No Failure,58047.600000000006,False
L,299.1,309.8,1398,55.4,217,1,Overstrain Failure,77449.2,True
L,299.2,309.9,1516,41.4,219,0,No Failure,62762.4,True
H,299.3,310.0,1373,44.8,221,0,No Failure,61510.399999999994,True
M,299.2,310.0,1349,50.4,226,0,No Failure,67989.59999999999,True
H,299.1,309.9,1443,40.3,0,0,No Failure,58152.899999999994,False
H,299.2,310.1,1542,36.1,5,0,No Failure,55666.200000000004,False
L,299.2,310.1,1534,37.7,10,0,No Failure,57831.8,False
L,299.2,310.2,1697,30.6,12,0,No Failure,51928.200000000004,False
L,299.3,310.3,1396,47.4,14,0,No Failure,66170.4,True
L,299.3,310.2,1495,49.2,16,0,No Failure,73554.0,True
M,299.2,310.3,1551,44.8,18,0,No Failure,69484.79999999999,True
L,299.2,310.3,1440,47.0,21,0,No Failure,67680.0,True
L,299.2,310.3,1429,40.1,23,0,No Failure,57302.9,False
H,299.3,310.4,1548,41.6,25,0,No Failure,64396.8,True
L,299.3,310.5,1505,38.8,30,0,No Failure,58393.99999999999,False
L,299.2,310.4,1611,36.4,32,0,No Failure,58640.399999999994,False
M,299.2,310.4,1502,39.8,34,0,No Failure,59779.6,False
M,299.2,310.4,1504,43.3,37,0,No Failure,65123.2,True
L,299.1,310.3,1449,40.7,40,0,No Failure,58974.3,False
L,299.0,310.2,1575,37.8,42,0,No Failure,59534.99999999999,False
M,299.0,310.2,1598,33.4,44,0,No Failure,53373.2,False
L,299.0,310.1,1416,45.9,47,0,No Failure,64994.4,True
L,299.0,310.2,1682,28.8,49,0,No Failure,48441.6,False
L,298.9,310.1,1341,54.5,51,0,No Failure,73084.5,True
L,298.9,310.1,1523,39.1,53,0,No Failure,59549.3,False
L,299.0,310.1,1580,41.9,55,0,No Failure,66202.0,True
L,299.0,310.1,1531,36.0,57,0,No Failure,55116.0,False
L,299.0,310.1,1375,48.9,59,0,No Failure,67237.5,True
M,298.9,310.1,1484,40.4,61,0,No Failure,59953.6,False
M,299.0,310.2,1657,32.3,64,0,No Failure,53521.1,False
L,299.0,310.2,1494,40.6,67,0,No Failure,60656.4,True
H,299.0,310.3,1658,27.6,69,0,No Failure,45760.8,False
L,299.1,310.3,1411,42.1,74,0,No Failure,59403.1,False
M,299.2,310.4,1395,55.4,76,0,No Failure,77283.0,True
L,299.1,310.4,1550,43.9,79,0,No Failure,68045.0,True
M,299.1,310.3,1233,59.0,81,0,No Failure,72747.0,True
L,299.1,310.3,1459,46.7,84,0,No Failure,68135.3,True
H,299.1,310.4,1405,53.6,86,0,No Failure,75308.0,True
L,299.2,310.5,1458,44.1,91,0,No Failure,64297.8,True
L,299.2,310.5,1384,48.7,93,0,No Failure,67400.8,True
L,299.2,310.5,1705,29.5,95,0,No Failure,50297.5,False
L,299.3,310.6,1443,45.7,97,0,No Failure,65945.1,True
M,299.3,310.6,1609,31.4,99,0,No Failure,50522.6,False
L,299.3,310.5,1818,26.0,102,0,No Failure,47268.0,False
M,299.3,310.6,1457,42.1,104,0,No Failure,61339.700000000004,True
L,299.3,310.6,1480,45.1,107,0,No Failure,66748.0,True
L,299.4,310.8,1424,47.7,109,0,No Failure,67924.8,True
M,299.4,310.8,1628,40.2,111,0,No Failure,65445.600000000006,True
M,299.5,310.8,1754,31.3,114,0,No Failure,54900.200000000004,False
L,299.6,310.9,1716,28.5,117,0,No Failure,48906.0,False
M,299.5,310.9,1378,48.7,119,0,No Failure,67108.6,True
L,299.6,311.0,1708,31.0,122,0,No Failure,52948.0,False
L,299.6,311.0,1430,38.3,124,0,No Failure,54768.99999999999,False
M,299.7,311.2,1560,43.9,126,0,No Failure,68484.0,True
L,299.6,311.1,1679,30.7,129,0,No Failure,51545.299999999996,False
L,299.6,311.1,1521,37.2,131,0,No Failure,56581.200000000004,False
M,299.6,311.1,1649,33.8,133,0,No Failure,55736.2,False
M,299.5,311.0,1451,43.3,136,0,No Failure,62828.299999999996,True
L,299.4,310.8,1391,48.9,139,0,No Failure,68019.9,True
M,299.3,310.8,1523,40.9,141,0,No Failure,62290.7,True
